date	platform	campaign_type	industry	country	impressions	clicks	CTR	CPC	ad_spend
04-01-2024	Meta Ads	Shopping	Healthcare	Canada	91284	2126	0.0233	0.92	1955.92
22-03-2024	Meta Ads	Video	Fintech	Germany	84737	1415	0.0167	0.61	863.15
26-11-2024	Meta Ads	Search	EdTech	Australia	31547	772	0.0245	1.99	1536.28
29-12-2024	Meta Ads	Video	SaaS	Canada	162038	2722	0.0168	0.77	2095.94
28-08-2024	Google Ads	Video	EdTech	UAE	145119	9998	0.0689	1.46	14597.08
10-05-2024	TikTok Ads	Display	Healthcare	Canada	92601	4065	0.0439	0.52	2113.8
30-12-2024	Google Ads	Shopping	Healthcare	Canada	148041	8053	0.0544	3.47	27943.91
25-09-2024	Google Ads	Display	E-commerce	UK	25195	738	0.0293	2.61	1926.18
21-01-2024	Google Ads	Display	EdTech	Australia	186465	8689	0.0466	2.42	21027.38
06-09-2024	Google Ads	Shopping	Fintech	Australia	136960	5382	0.0393	1.42	7642.44
21-04-2024	Google Ads	Video	EdTech	USA	193405	7852	0.0406	0.96	7537.92
05-06-2024	Meta Ads	Video	Healthcare	USA	118591	4043	0.0341	1.15	4649.45
07-02-2024	Google Ads	Search	Fintech	Germany	163349	7906	0.0484	2.68	21188.08
31-08-2024	Google Ads	Video	Healthcare	USA	166957	5476	0.0328	1.22	6680.72
28-06-2024	Meta Ads	Display	SaaS	UK	169818	4992	0.0294	1.9	9484.8
04-11-2024	Google Ads	Display	EdTech	India	158441	3976	0.0251	2.72	10814.72
25-12-2024	Google Ads	Display	E-commerce	UK	10380	503	0.0485	2	1006
21-09-2024	Google Ads	Shopping	SaaS	Australia	27791	930	0.0335	1.49	1385.7
28-03-2024	Meta Ads	Shopping	E-commerce	Australia	124870	2622	0.021	1.68	4404.96
30-08-2024	Meta Ads	Display	Healthcare	Australia	137053	5550	0.0405	1.52	8436
21-04-2024	Meta Ads	Search	E-commerce	UAE	43062	1322	0.0307	0.7	925.4
03-09-2024	Google Ads	Video	SaaS	USA	177472	9210	0.0519	2.03	18696.3
26-05-2024	Google Ads	Display	Healthcare	Australia	25967	656	0.0253	2.69	1764.64
25-09-2024	TikTok Ads	Shopping	SaaS	Canada	139162	7152	0.0514	1.39	9941.28
22-12-2024	Google Ads	Display	Fintech	UK	45364	1628	0.0359	1.23	2002.44
15-01-2024	Google Ads	Display	E-commerce	UK	62320	3857	0.0619	1.01	3895.57
15-11-2024	Meta Ads	Shopping	SaaS	Canada	141436	3026	0.0214	1.84	5567.84
18-10-2024	Meta Ads	Video	EdTech	Germany	152318	4554	0.0299	1.08	4918.32
01-09-2024	Google Ads	Search	SaaS	USA	27778	1902	0.0685	1.55	2948.1
19-08-2024	TikTok Ads	Video	E-commerce	UK	82400	3708	0.045	0.8	2966.4
29-11-2024	Google Ads	Search	Healthcare	UK	195606	10817	0.0553	3.53	38184.01
20-11-2024	TikTok Ads	Shopping	Fintech	Canada	18181	1179	0.0649	0.64	754.56
26-04-2024	Google Ads	Video	SaaS	USA	86560	5323	0.0615	0.91	4843.93
11-03-2024	Google Ads	Video	Fintech	USA	89845	2605	0.029	1.74	4532.7
08-06-2024	Meta Ads	Shopping	Fintech	Germany	194121	6270	0.0323	0.69	4326.3
23-10-2024	Meta Ads	Video	SaaS	Canada	81313	1089	0.0134	1.43	1557.27
15-08-2024	Google Ads	Display	Healthcare	USA	95153	5404	0.0568	1.7	9186.8
17-02-2024	Meta Ads	Display	Fintech	Germany	104926	3273	0.0312	1.48	4844.04
06-12-2024	Meta Ads	Shopping	SaaS	Germany	16093	466	0.029	0.83	386.78
27-11-2024	Google Ads	Shopping	EdTech	Canada	155338	10718	0.069	1.86	19935.48
13-11-2024	Google Ads	Video	EdTech	Canada	179877	4317	0.024	2.54	10965.18
24-08-2024	TikTok Ads	Video	E-commerce	Australia	185510	9739	0.0525	2.05	19964.95
20-08-2024	TikTok Ads	Search	EdTech	Germany	135992	8023	0.059	0.4	3209.2
16-01-2024	Google Ads	Search	EdTech	Germany	192593	4949	0.0257	1.83	9056.67
30-12-2024	Meta Ads	Search	EdTech	UAE	18487	693	0.0375	0.49	339.57
24-11-2024	Meta Ads	Video	EdTech	UK	88452	3361	0.038	1.63	5478.43
16-10-2024	TikTok Ads	Display	Fintech	USA	178714	7559	0.0423	1.14	8617.26
05-07-2024	TikTok Ads	Display	SaaS	UK	113190	3984	0.0352	1.41	5617.44
13-04-2024	Meta Ads	Video	E-commerce	Australia	126103	4300	0.0341	1.09	4687
21-12-2024	Google Ads	Search	Healthcare	India	101355	4459	0.044	2.55	11370.45
16-02-2024	Google Ads	Display	EdTech	Canada	197974	4375	0.0221	2.43	10631.25
07-04-2024	Meta Ads	Shopping	Fintech	UK	49261	724	0.0147	0.62	448.88
31-01-2024	TikTok Ads	Shopping	SaaS	India	174668	10916	0.0625	0.63	6877.08
16-10-2024	Google Ads	Shopping	Fintech	USA	163178	5172	0.0317	2.21	11430.12
17-11-2024	TikTok Ads	Search	EdTech	USA	105726	8542	0.0808	1.4	11958.8
12-02-2024	TikTok Ads	Display	Healthcare	UAE	74285	2094	0.0282	0.63	1319.22
29-01-2024	Google Ads	Display	EdTech	USA	168471	6014	0.0357	0.97	5833.58
09-10-2024	TikTok Ads	Search	E-commerce	UK	128295	4695	0.0366	0.84	3943.8
26-11-2024	Meta Ads	Search	Healthcare	Australia	109777	2722	0.0248	1.44	3919.68
17-09-2024	TikTok Ads	Video	Healthcare	UAE	153537	7277	0.0474	1	7277
30-08-2024	Google Ads	Shopping	Fintech	Germany	20915	913	0.0437	1.03	940.39
26-07-2024	Meta Ads	Search	EdTech	UK	29992	605	0.0202	0.61	369.05
05-03-2024	Meta Ads	Search	Fintech	UK	187461	2511	0.0134	1.7	4268.7
17-05-2024	Google Ads	Display	E-commerce	Australia	107885	3344	0.031	2.09	6988.96
23-05-2024	Google Ads	Video	E-commerce	Germany	162242	5110	0.0315	2.67	13643.7
06-05-2024	Meta Ads	Video	EdTech	USA	34404	1204	0.035	1.42	1709.68
02-11-2024	Meta Ads	Display	EdTech	Australia	133773	3491	0.0261	1.83	6388.53
03-08-2024	Google Ads	Video	SaaS	Canada	185948	5373	0.0289	0.73	3922.29
13-07-2024	Google Ads	Shopping	Healthcare	Australia	98375	1898	0.0193	3.35	6358.3
22-07-2024	Google Ads	Video	Healthcare	USA	190826	12174	0.0638	1.75	21304.5
07-07-2024	Meta Ads	Display	Healthcare	UAE	105050	3077	0.0293	0.5	1538.5
19-07-2024	Google Ads	Shopping	E-commerce	India	52547	2806	0.0534	2.15	6032.9
15-05-2024	Google Ads	Search	Healthcare	India	139648	4398	0.0315	3	13194
21-06-2024	TikTok Ads	Search	Fintech	Germany	186434	8743	0.0469	1.65	14425.95
29-07-2024	Google Ads	Search	Fintech	Germany	63001	3181	0.0505	1.48	4707.88
12-04-2024	Meta Ads	Shopping	E-commerce	UK	132343	3507	0.0265	1.14	3997.98
19-06-2024	Google Ads	Shopping	Healthcare	UK	172570	3692	0.0214	2.16	7974.72
09-04-2024	Google Ads	Video	Fintech	UAE	196510	10316	0.0525	2	20632
13-05-2024	Google Ads	Display	EdTech	Canada	140875	6818	0.0484	2.25	15340.5
02-08-2024	TikTok Ads	Shopping	SaaS	USA	50955	3892	0.0764	1.27	4942.84
19-10-2024	Google Ads	Search	Fintech	USA	103991	3067	0.0295	2.59	7943.53
25-10-2024	Google Ads	Video	EdTech	Germany	22637	876	0.0387	1.22	1068.72
20-12-2024	Meta Ads	Display	Fintech	Canada	86099	2910	0.0338	2.19	6372.9
08-11-2024	Meta Ads	Display	Fintech	UAE	181950	2401	0.0132	0.67	1608.67
11-06-2024	Meta Ads	Video	E-commerce	Australia	102229	2146	0.021	0.61	1309.06
22-09-2024	TikTok Ads	Video	SaaS	Germany	53167	2536	0.0477	0.44	1115.84
06-05-2024	Meta Ads	Shopping	SaaS	Canada	10177	413	0.0406	1.85	764.05
08-12-2024	Meta Ads	Shopping	E-commerce	Canada	67714	738	0.0109	1.11	819.18
23-10-2024	Google Ads	Shopping	Fintech	UK	51032	3036	0.0595	2.23	6770.28
11-08-2024	TikTok Ads	Display	SaaS	USA	68474	4923	0.0719	0.47	2313.81
12-08-2024	TikTok Ads	Video	SaaS	Australia	12838	784	0.0611	0.42	329.28
05-06-2024	Google Ads	Display	Healthcare	UK	151595	9262	0.0611	1.76	16301.12
11-04-2024	TikTok Ads	Video	E-commerce	Germany	38799	1303	0.0336	0.33	429.99
23-06-2024	Google Ads	Video	SaaS	Australia	121565	2601	0.0214	2.04	5306.04
11-09-2024	Meta Ads	Display	E-commerce	Canada	38762	1007	0.026	0.68	684.76
18-02-2024	Meta Ads	Search	E-commerce	India	32410	693	0.0214	1.79	1240.47
29-03-2024	TikTok Ads	Video	EdTech	Australia	134132	4694	0.035	0.82	3849.08
28-01-2024	Google Ads	Display	E-commerce	Australia	38005	1489	0.0392	1.51	2248.39
15-01-2024	Google Ads	Search	E-commerce	India	91348	2914	0.0319	1.73	5041.22
22-08-2024	Google Ads	Display	E-commerce	UK	87607	3661	0.0418	3.15	11532.15
01-02-2024	TikTok Ads	Shopping	Fintech	India	95288	7108	0.0746	0.51	3625.08
28-09-2024	TikTok Ads	Video	Healthcare	UK	68620	3602	0.0525	0.48	1728.96
06-07-2024	TikTok Ads	Video	Healthcare	Australia	95975	3848	0.0401	1.78	6849.44
12-12-2024	Google Ads	Shopping	SaaS	Canada	162064	5607	0.0346	2.42	13568.94
18-05-2024	Meta Ads	Search	Fintech	USA	57712	848	0.0147	0.9	763.2
29-06-2024	Meta Ads	Shopping	Fintech	Germany	147412	3670	0.0249	1.17	4293.9
06-02-2024	Google Ads	Display	E-commerce	UAE	79525	2298	0.0289	1.58	3630.84
18-04-2024	Meta Ads	Shopping	E-commerce	UK	78480	1389	0.0177	1.69	2347.41
11-03-2024	TikTok Ads	Display	SaaS	UK	165232	7617	0.0461	0.77	5865.09
18-05-2024	Google Ads	Display	SaaS	UAE	13294	583	0.0439	1.38	804.54
16-11-2024	Meta Ads	Video	EdTech	UK	55333	852	0.0154	1.05	894.6
24-09-2024	Meta Ads	Display	Fintech	UK	177027	6160	0.0348	1.23	7576.8
10-11-2024	Meta Ads	Search	E-commerce	USA	21679	448	0.0207	0.89	398.72
09-07-2024	Google Ads	Search	Healthcare	UK	18601	706	0.038	2	1412
29-11-2024	Google Ads	Shopping	Healthcare	UAE	146583	2990	0.0204	1.61	4813.9
17-11-2024	Google Ads	Shopping	Fintech	Australia	46745	2140	0.0458	3.44	7361.6
09-12-2024	Google Ads	Display	E-commerce	Canada	39505	2251	0.057	3.06	6888.06
11-03-2024	Google Ads	Shopping	Healthcare	Germany	179342	4071	0.0227	2.26	9200.46
27-10-2024	Google Ads	Video	Fintech	UAE	75410	3039	0.0403	0.95	2887.05
28-06-2024	Google Ads	Search	Healthcare	UAE	83488	4049	0.0485	1.15	4656.35
26-12-2024	TikTok Ads	Display	SaaS	USA	149143	5175	0.0347	0.53	2742.75
21-11-2024	Meta Ads	Shopping	Fintech	Australia	52743	1207	0.0229	1.93	2329.51
19-04-2024	Meta Ads	Shopping	Healthcare	UK	92091	3342	0.0363	1.48	4946.16
14-04-2024	TikTok Ads	Video	Healthcare	USA	118687	10586	0.0892	0.75	7939.5
25-10-2024	Google Ads	Video	EdTech	UAE	195664	6378	0.0326	2.6	16582.8
26-09-2024	TikTok Ads	Search	EdTech	India	89946	5162	0.0574	0.63	3252.06
05-12-2024	TikTok Ads	Search	EdTech	India	170529	11766	0.069	1.48	17413.68
03-01-2024	Meta Ads	Display	Fintech	Canada	129750	2452	0.0189	1.09	2672.68
22-01-2024	Meta Ads	Display	Healthcare	USA	197882	5144	0.026	0.81	4166.64
06-06-2024	Google Ads	Display	E-commerce	Australia	58266	2651	0.0455	1.22	3234.22
01-09-2024	Meta Ads	Search	E-commerce	USA	98699	2171	0.022	2.22	4819.62
18-01-2024	TikTok Ads	Video	EdTech	UK	172820	5512	0.0319	1.5	8268
30-11-2024	Google Ads	Shopping	EdTech	UK	61902	2599	0.042	2.92	7589.08
20-07-2024	TikTok Ads	Shopping	EdTech	UAE	148573	8706	0.0586	1.77	15409.62
06-11-2024	Meta Ads	Shopping	EdTech	Germany	149654	6689	0.0447	1.29	8628.81
24-01-2024	Meta Ads	Search	Healthcare	India	191478	6414	0.0335	1.57	10069.98
01-05-2024	Meta Ads	Search	E-commerce	Canada	7196	287	0.04	2.21	634.27
14-11-2024	Google Ads	Display	Healthcare	India	30757	1202	0.0391	3.26	3918.52
11-04-2024	Google Ads	Display	Healthcare	Canada	17578	330	0.0188	3.07	1013.1
02-02-2024	Google Ads	Display	E-commerce	USA	65530	2018	0.0308	2.81	5670.58
18-09-2024	TikTok Ads	Search	SaaS	UK	89403	5578	0.0624	1.48	8255.44
09-06-2024	TikTok Ads	Shopping	E-commerce	Australia	161904	4339	0.0268	1.05	4555.95
08-09-2024	Meta Ads	Video	EdTech	Canada	27036	708	0.0262	1.67	1182.36
08-06-2024	Meta Ads	Shopping	SaaS	UK	12712	212	0.0167	1.7	360.4
10-02-2024	Google Ads	Shopping	E-commerce	UAE	24198	1214	0.0502	1.35	1638.9
31-07-2024	Google Ads	Display	SaaS	India	80324	2337	0.0291	2.99	6987.63
22-04-2024	Google Ads	Search	SaaS	Germany	160525	6003	0.0374	1.67	10025.01
27-02-2024	Google Ads	Display	Fintech	Germany	104821	4224	0.0403	1.36	5744.64
03-10-2024	Google Ads	Video	Healthcare	India	48118	1616	0.0336	3.66	5914.56
06-02-2024	TikTok Ads	Display	SaaS	Australia	53709	2868	0.0534	0.89	2552.52
14-02-2024	Google Ads	Display	Healthcare	UK	25497	1142	0.0448	1.84	2101.28
26-08-2024	TikTok Ads	Display	Fintech	UAE	178782	7705	0.0431	1.28	9862.4
03-05-2024	Meta Ads	Video	Healthcare	India	189221	7587	0.0401	0.91	6904.17
26-12-2024	Meta Ads	Search	Fintech	Germany	138704	1803	0.013	0.86	1550.58
08-10-2024	Google Ads	Video	EdTech	UK	120475	7794	0.0647	0.78	6079.32
19-08-2024	Google Ads	Shopping	Healthcare	Germany	125019	8251	0.066	3.77	31106.27
11-12-2024	Meta Ads	Search	EdTech	USA	198775	3637	0.0183	1.99	7237.63
05-01-2024	TikTok Ads	Video	EdTech	Australia	52059	2956	0.0568	0.57	1684.92
31-05-2024	Google Ads	Display	SaaS	USA	183373	7169	0.0391	1.55	11111.95
13-09-2024	Meta Ads	Search	E-commerce	USA	114844	3307	0.0288	2.1	6944.7
27-08-2024	Meta Ads	Search	E-commerce	USA	53865	1098	0.0204	1.28	1405.44
07-01-2024	Google Ads	Video	E-commerce	Germany	25080	1113	0.0444	2.62	2916.06
12-07-2024	TikTok Ads	Search	E-commerce	India	95853	4658	0.0486	0.31	1443.98
26-05-2024	Google Ads	Video	SaaS	Canada	27593	896	0.0325	2.39	2141.44
11-09-2024	Meta Ads	Video	EdTech	USA	34949	1324	0.0379	1.79	2369.96
17-05-2024	TikTok Ads	Shopping	E-commerce	USA	72986	3379	0.0463	1.77	5980.83
02-02-2024	Google Ads	Shopping	Healthcare	UAE	149848	9290	0.062	1.97	18301.3
03-09-2024	Google Ads	Video	SaaS	Australia	143235	3981	0.0278	1.83	7285.23
11-02-2024	TikTok Ads	Video	EdTech	India	157625	9457	0.06	0.48	4539.36
28-11-2024	Meta Ads	Search	Fintech	India	172816	3819	0.0221	2.14	8172.66
14-12-2024	TikTok Ads	Video	E-commerce	UK	56529	4494	0.0795	1.51	6785.94
13-04-2024	TikTok Ads	Shopping	EdTech	USA	176030	13079	0.0743	1.51	19749.29
03-11-2024	Meta Ads	Search	SaaS	Canada	128355	1758	0.0137	1.86	3269.88
25-09-2024	Google Ads	Video	Fintech	USA	14096	476	0.0338	1.29	614.04
02-04-2024	Google Ads	Video	SaaS	USA	31855	1411	0.0443	1.7	2398.7
19-02-2024	Google Ads	Search	EdTech	UAE	95218	2199	0.0231	2.39	5255.61
06-02-2024	Google Ads	Shopping	E-commerce	Germany	102409	3389	0.0331	3.58	12132.62
12-09-2024	Google Ads	Search	E-commerce	India	31049	1021	0.0329	3.31	3379.51
19-09-2024	TikTok Ads	Search	Healthcare	Germany	129077	4065	0.0315	1.22	4959.3
20-09-2024	Meta Ads	Shopping	E-commerce	Germany	166874	6641	0.0398	0.68	4515.88
13-02-2024	Google Ads	Search	SaaS	Australia	153865	5785	0.0376	1.7	9834.5
07-11-2024	TikTok Ads	Display	Healthcare	UK	187199	12036	0.0643	1.33	16007.88
27-06-2024	Meta Ads	Video	SaaS	UK	117696	4531	0.0385	1.09	4938.79
19-10-2024	Meta Ads	Search	Healthcare	Canada	147324	1325	0.009	1.72	2279
04-08-2024	Google Ads	Video	Fintech	Australia	39001	1450	0.0372	2.62	3799
03-01-2024	TikTok Ads	Search	Healthcare	USA	69277	5057	0.073	1.06	5360.42
10-04-2024	Google Ads	Search	E-commerce	USA	166687	11384	0.0683	0.73	8310.32
02-12-2024	Meta Ads	Video	E-commerce	Canada	173898	5321	0.0306	0.53	2820.13
31-05-2024	Google Ads	Display	SaaS	Canada	117000	7979	0.0682	1.47	11729.13
25-10-2024	Meta Ads	Shopping	SaaS	UK	55697	957	0.0172	0.91	870.87
03-07-2024	Google Ads	Display	Fintech	UK	46585	1504	0.0323	2.2	3308.8
14-08-2024	TikTok Ads	Search	E-commerce	Germany	97345	5178	0.0532	0.61	3158.58
18-06-2024	TikTok Ads	Video	E-commerce	India	143519	10519	0.0733	0.86	9046.34
01-05-2024	Meta Ads	Display	E-commerce	Canada	68843	633	0.0092	0.89	563.37
27-03-2024	Google Ads	Display	Fintech	USA	129679	5848	0.0451	1.48	8655.04
31-01-2024	Meta Ads	Search	Fintech	UK	153157	5498	0.0359	1.8	9896.4
21-08-2024	Meta Ads	Display	E-commerce	Canada	138074	3313	0.024	1.91	6327.83
16-11-2024	Google Ads	Shopping	SaaS	Germany	119132	3466	0.0291	2.19	7590.54
05-05-2024	Google Ads	Video	E-commerce	Canada	43634	1937	0.0444	2.38	4610.06
27-06-2024	Meta Ads	Shopping	Fintech	USA	198899	2923	0.0147	1.97	5758.31
15-05-2024	Meta Ads	Video	SaaS	Germany	143383	3412	0.0238	1.02	3480.24
06-02-2024	Meta Ads	Video	E-commerce	UAE	92469	2487	0.0269	0.6	1492.2
09-11-2024	Google Ads	Shopping	SaaS	Germany	30852	684	0.0222	1.59	1087.56
16-11-2024	Meta Ads	Search	Healthcare	Germany	87565	3213	0.0367	2.2	7068.6
11-12-2024	Google Ads	Shopping	EdTech	UK	154058	3728	0.0242	2.46	9170.88
14-06-2024	Google Ads	Display	SaaS	India	160579	7804	0.0486	1.36	10613.44
24-10-2024	TikTok Ads	Search	SaaS	UAE	34076	1363	0.04	1.14	1553.82
29-05-2024	TikTok Ads	Shopping	Healthcare	Germany	37261	1591	0.0427	1.08	1718.28
16-02-2024	Meta Ads	Shopping	Fintech	USA	178553	7213	0.0404	2.28	16445.64
06-03-2024	Meta Ads	Search	Healthcare	Australia	132390	2780	0.021	1.01	2807.8
17-08-2024	TikTok Ads	Search	Healthcare	Australia	166446	7822	0.047	1.15	8995.3
30-10-2024	TikTok Ads	Shopping	EdTech	Germany	158807	5859	0.0369	0.57	3339.63
18-10-2024	Meta Ads	Video	EdTech	Australia	66265	1881	0.0284	2.04	3837.24
11-02-2024	Google Ads	Search	SaaS	UK	137156	5253	0.0383	2.15	11293.95
28-12-2024	Google Ads	Shopping	Fintech	India	123292	2527	0.0205	3.55	8970.85
07-08-2024	TikTok Ads	Display	Fintech	UK	68642	3363	0.049	0.37	1244.31
20-02-2024	Google Ads	Shopping	SaaS	Canada	147727	7534	0.051	2.33	17554.22
10-03-2024	TikTok Ads	Search	E-commerce	Australia	179818	11724	0.0652	1.03	12075.72
25-10-2024	Google Ads	Display	Fintech	Australia	158481	6053	0.0382	1.63	9866.39
10-06-2024	TikTok Ads	Search	Fintech	India	12784	1055	0.0826	0.38	400.9
11-12-2024	Meta Ads	Video	EdTech	Australia	117169	3304	0.0282	1.27	4196.08
17-01-2024	Meta Ads	Video	EdTech	Germany	190928	5078	0.0266	1.45	7363.1
12-12-2024	Google Ads	Search	E-commerce	India	38512	1840	0.0478	1.34	2465.6
11-02-2024	Meta Ads	Video	SaaS	UAE	92986	2082	0.0224	1.73	3601.86
29-04-2024	Meta Ads	Search	Healthcare	UAE	80589	1160	0.0144	0.95	1102
19-07-2024	Meta Ads	Display	EdTech	India	140475	5043	0.0359	2.04	10287.72
09-09-2024	Google Ads	Video	E-commerce	Canada	103348	1891	0.0183	1.54	2912.14
17-01-2024	Meta Ads	Search	EdTech	Australia	100343	3461	0.0345	1.08	3737.88
21-07-2024	TikTok Ads	Display	SaaS	UAE	179039	14663	0.0819	1.36	19941.68
20-04-2024	Meta Ads	Display	SaaS	UK	13100	186	0.0142	1.5	279
04-02-2024	Google Ads	Search	EdTech	UAE	167198	5132	0.0307	2.31	11854.92
08-09-2024	Meta Ads	Video	E-commerce	UK	35755	672	0.0188	2.01	1350.72
17-04-2024	Google Ads	Display	E-commerce	Germany	177420	7646	0.0431	2.42	18503.32
21-02-2024	Google Ads	Search	SaaS	UAE	195067	9129	0.0468	0.95	8672.55
30-01-2024	Google Ads	Display	EdTech	USA	44435	1453	0.0327	2.68	3894.04
04-04-2024	TikTok Ads	Search	SaaS	UAE	57448	2338	0.0407	0.5	1169
06-01-2024	Google Ads	Video	E-commerce	UK	139158	3061	0.022	1.27	3887.47
29-02-2024	Meta Ads	Display	Healthcare	Germany	148463	4810	0.0324	2.11	10149.1
27-01-2024	Meta Ads	Search	E-commerce	Australia	30123	554	0.0184	1.78	986.12
05-01-2024	Meta Ads	Shopping	E-commerce	USA	139257	2631	0.0189	1.61	4235.91
06-07-2024	Google Ads	Search	Healthcare	Germany	103053	2607	0.0253	2.19	5709.33
29-02-2024	Google Ads	Display	Fintech	Canada	44140	2101	0.0476	1.05	2206.05
04-07-2024	Meta Ads	Display	SaaS	India	88698	1073	0.0121	0.92	987.16
12-01-2024	Meta Ads	Display	EdTech	Canada	182011	1911	0.0105	0.55	1051.05
20-01-2024	TikTok Ads	Display	Fintech	India	29180	1464	0.0502	0.53	775.92
13-01-2024	Meta Ads	Video	E-commerce	UK	138686	2621	0.0189	1.52	3983.92
22-09-2024	Google Ads	Search	Fintech	India	181976	7752	0.0426	1.72	13333.44
10-12-2024	Google Ads	Shopping	Healthcare	UK	103902	3927	0.0378	1.16	4555.32
05-04-2024	TikTok Ads	Display	SaaS	Canada	132081	10051	0.0761	0.71	7136.21
18-05-2024	Meta Ads	Video	E-commerce	UK	25077	341	0.0136	0.42	143.22
16-04-2024	Meta Ads	Video	E-commerce	UAE	113987	3579	0.0314	0.76	2720.04
20-03-2024	Meta Ads	Shopping	Fintech	Canada	14705	363	0.0247	0.94	341.22
02-06-2024	Google Ads	Search	EdTech	USA	16955	440	0.026	1.82	800.8
22-09-2024	Meta Ads	Display	E-commerce	India	127082	2452	0.0193	2.18	5345.36
13-02-2024	Meta Ads	Video	E-commerce	India	57299	1186	0.0207	1.35	1601.1
19-06-2024	Meta Ads	Shopping	Fintech	Australia	134986	4346	0.0322	1.63	7083.98
22-07-2024	Google Ads	Display	E-commerce	Australia	12546	725	0.0578	1.45	1051.25
27-05-2024	Google Ads	Search	Fintech	Canada	161554	6252	0.0387	3.05	19068.6
25-01-2024	Meta Ads	Search	Healthcare	India	27499	728	0.0265	1.07	778.96
20-12-2024	TikTok Ads	Display	EdTech	India	153936	5895	0.0383	0.89	5246.55
07-04-2024	TikTok Ads	Display	E-commerce	Germany	41232	1859	0.0451	1.06	1970.54
16-02-2024	Meta Ads	Video	Healthcare	Canada	133088	5243	0.0394	1.68	8808.24
18-04-2024	Meta Ads	Search	SaaS	Australia	33082	340	0.0103	1.86	632.4
16-04-2024	Meta Ads	Display	Fintech	Germany	179504	5026	0.028	1.11	5578.86
11-06-2024	Meta Ads	Shopping	Healthcare	USA	16344	534	0.0327	0.9	480.6
05-03-2024	TikTok Ads	Display	E-commerce	Canada	196312	12642	0.0644	1.28	16181.76
31-10-2024	TikTok Ads	Shopping	E-commerce	USA	17626	1113	0.0632	0.54	601.02
22-05-2024	Meta Ads	Shopping	SaaS	Germany	46603	955	0.0205	0.69	658.95
28-01-2024	Meta Ads	Search	EdTech	UAE	113878	3678	0.0323	0.92	3383.76
24-05-2024	Meta Ads	Display	E-commerce	Canada	196354	2945	0.015	1.11	3268.95
25-07-2024	Meta Ads	Video	EdTech	Australia	62194	2039	0.0328	1.84	3751.76
17-11-2024	TikTok Ads	Shopping	Healthcare	Germany	56069	2949	0.0526	0.85	2506.65
18-07-2024	Meta Ads	Search	EdTech	UAE	18706	458	0.0245	0.44	201.52
22-03-2024	TikTok Ads	Video	SaaS	Canada	49390	3368	0.0682	1.65	5557.2
19-07-2024	Google Ads	Shopping	Fintech	India	23773	461	0.0194	1.6	737.6
03-09-2024	Meta Ads	Search	E-commerce	Canada	19959	586	0.0294	1.99	1166.14
30-01-2024	Meta Ads	Display	Fintech	UAE	166155	6048	0.0364	1.46	8830.08
28-02-2024	TikTok Ads	Shopping	SaaS	UAE	50819	3206	0.0631	0.95	3045.7
28-08-2024	Google Ads	Display	Healthcare	UK	15796	301	0.0191	1.91	574.91
24-02-2024	TikTok Ads	Display	E-commerce	India	133422	8458	0.0634	0.82	6935.56
28-04-2024	Meta Ads	Video	EdTech	Germany	181026	2769	0.0153	1.06	2935.14
17-03-2024	Meta Ads	Shopping	E-commerce	Germany	57784	907	0.0157	1.21	1097.47
22-06-2024	Meta Ads	Search	E-commerce	India	81023	1944	0.024	1.31	2546.64
08-07-2024	Google Ads	Shopping	EdTech	USA	93623	6319	0.0675	1.25	7898.75
12-05-2024	TikTok Ads	Search	EdTech	Germany	118483	8826	0.0745	1.69	14915.94
30-04-2024	Google Ads	Shopping	Healthcare	UAE	155018	9146	0.059	2.96	27072.16
03-11-2024	Google Ads	Search	EdTech	Canada	13614	744	0.0547	2.97	2209.68
16-12-2024	Google Ads	Display	SaaS	Australia	7594	225	0.0297	1.19	267.75
16-08-2024	TikTok Ads	Search	E-commerce	Australia	161640	5916	0.0366	0.46	2721.36
23-12-2024	Google Ads	Video	E-commerce	UAE	83845	2599	0.031	2.69	6991.31
17-05-2024	Google Ads	Display	Healthcare	Germany	195610	9956	0.0509	2.37	23595.72
14-09-2024	Google Ads	Display	Healthcare	UAE	63812	2686	0.0421	2.98	8004.28
28-08-2024	Google Ads	Video	Fintech	UAE	33794	1030	0.0305	1.75	1802.5
15-06-2024	Meta Ads	Shopping	Fintech	India	130056	3537	0.0272	0.58	2051.46
29-12-2024	Google Ads	Shopping	SaaS	Canada	149438	3287	0.022	3.73	12260.51
17-01-2024	Meta Ads	Shopping	Healthcare	Canada	185750	1653	0.0089	1.3	2148.9
29-07-2024	Meta Ads	Video	SaaS	India	24750	747	0.0302	1.19	888.93
16-11-2024	TikTok Ads	Shopping	Fintech	UK	66262	3790	0.0572	1.07	4055.3
09-05-2024	TikTok Ads	Video	E-commerce	UK	126854	7243	0.0571	0.81	5866.83
19-09-2024	Meta Ads	Video	EdTech	Canada	32559	553	0.017	0.71	392.63
27-07-2024	Google Ads	Search	SaaS	UAE	85729	1757	0.0205	3.02	5306.14
08-12-2024	Meta Ads	Shopping	E-commerce	India	126432	1567	0.0124	1.65	2585.55
28-03-2024	Meta Ads	Search	Fintech	UK	196595	2614	0.0133	0.38	993.32
24-09-2024	Meta Ads	Search	E-commerce	UK	14028	342	0.0244	1.89	646.38
21-03-2024	Google Ads	Display	Healthcare	Canada	77964	2915	0.0374	3.38	9852.7
12-04-2024	Google Ads	Search	Fintech	UK	102677	3131	0.0305	3.67	11490.77
